Konten,Judul video,Waktu publikasi video,Durasi,Penayangan tak dilewati,Rata-rata durasi tonton,Persentase penayangan rata-rata (%),Diviralkan,Poin hype,Subscriber yang diperoleh,Subscriber yang hilang,Suka,Tidak suka,Suka (vs. tidak suka) (%),Pembagian,Komentar ditambahkan,Pendapatan transaksi (IDR),Transaksi,YouTube Premium (IDR),Iklan Halaman Tonton (IDR),Estimasi pendapatan DoubleClick (IDR),Estimasi pendapatan AdSense (IDR),Pendapatan iklan YouTube (IDR),Tayangan iklan,CPM berbasis-pemutaran (IDR),CPM (IDR),Estimasi pemutaran yang dimonetisasi,RPM (IDR),Rubi,Klik produk,Tayangan produk,Total penjualan (IDR),Pesanan,Komisi yang disetujui (IDR),Komisi tertunda (IDR),Komisi yang dihapus (IDR),Penayangan YouTube Premium,Waktu tonton YouTube Premium (jam),Jam streaming,Set pengingat,Pesan chat,Reaksi,Perubahan jumlah subscriber per postingan,Penayangan klip komunitas,Waktu tonton dari klip komunitas (jam),Jumlah klik pada kartu,Kartu ditampilkan,Jumlah klik pada teaser kartu,Teaser kartu ditampilkan,Klik pada elemen layar akhir,Klik per elemen layar akhir yang ditampilkan (%),Elemen layar akhir yang ditampilkan,Penayangan,Waktu tonton (jam),Subscriber,Estimasi pendapatan (IDR),Tayangan,Rasio klik-tayang dari tayangan (%),avg_watch_seconds,durasi_detik,published_at,like_rate,comment_rate,share_rate,dislike_ratio,engagement_rate,watch_time_ratio,revenue_per_view,subscriber_net,subscriber_net_per_view,ctr,impression_to_view_rate,upload_hour,upload_day,upload_day_name,upload_month,upload_year,video_age_days,duration_bucket,title_length,title_words,sensational_count,has_symbol,caps_ratio,topic_cluster,topic_score,entity_count,avg_watch_minutes,perf_score,performance_class
eYWrRnMpxlk,"MAKIN PANAS‼ PRABOWO KERAHKAN KEKUATAN RAKSASA TNI DI AMBALAT, MALAYSIA LANGSUNG TERDIAM PANIK","Aug 18, 2025",790.0,69800.0,0:03:40,27.97,0.0,0.0,80.0,9.0,574.0,15.0,97.45,21.0,236.0,0.0,0.0,3653.401,247106.975,0.0,247106.975,449047.706,48593.0,11192.336,9240.996,40121.0,3592.555,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,400.0,29.6908,0.2567,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,2.61,11932.0,69800.0,4283.6375,71.0,250760.376,394505.0,15.12,220.0,790.0,2025-08-18,0.00822349570200573,0.0033810888252149,0.0003008595988538682,0.025466893039049237,0.0119054441260745,0.27848101265822783,3.5925555300859595,71.0,0.0010171919770773639,0.1512,0.17693058389627508,0,0,Monday,8,2025,241,panjang (7-15 mnt),94,13,2,1,1.0,malaysia,1,4,3.6666666666666665,255933.3333333333,bagus
4JisImhx1g4,"TAK MAIN-MAIN! INDONESIA RAJA BBM TERBARUKAN ASEAN, BERKAT SITA LAHAN SAWIT MALAYSIA DAN SINGAPURA!","Jun 4, 2025",510.0,69753.0,0:03:26,40.55,0.0,0.0,151.0,14.0,850.0,16.0,98.15,81.0,248.0,0.0,0.0,9536.196,213160.405,0.0,213160.405,387564.258,44476.0,10175.762,8714.009,38087.0,3192.645,0.0,33.0,5636.0,0.0,0.0,0.0,0.0,0.0,1122.0,66.4374,0.1772,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,2.27,13927.0,69753.0,4006.8637,137.0,222696.601,540989.0,10.46,206.0,510.0,2025-06-04,0.012185855805485068,0.003555402635012114,0.001161240376757989,0.018475750577367205,0.01690249881725517,0.403921568627451,3.192645491950167,137.0,0.0019640732298252406,0.10460000000000001,0.1289360781827357,0,2,Wednesday,6,2025,316,panjang (7-15 mnt),99,14,0,0,1.0,malaysia,1,2,3.433333333333333,239485.3,bagus
OSDYAzU5v-I,Materi dan Contoh Soal Kurva dan Fungsi Permintaan - EKONOMI,"Oct 8, 2020",752.0,69724.0,0:03:50,30.65,0.0,0.0,357.0,16.0,1223.0,33.0,97.37,1152.0,9.0,0.0,13.0,3084.409,769292.636,0.0,769292.636,1398709.618,131397.0,15022.766,10644.913,93106.0,11435.701,0.0,200.0,12921.0,477110.835,6.0,25048.763,24965.367,0.0,731.0,43.524,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,1.05,32486.0,69724.0,4463.9018,341.0,797342.412,317016.0,16.6,230.0,752.0,2020-10-08,0.01754058860650565,0.00012908037404623946,0.01652228787791865,0.026273885350318472,0.03419195685847054,0.3058510638297872,11.435695198210086,341.0,0.004890711949974184,0.166,0.21993842582077877,0,3,Thursday,10,2020,2016,panjang (7-15 mnt),60,10,0,0,0.26,ekonomi_mineral,1,1,3.8333333333333335,267275.3333333334,sangat_bagus
kdu4Iqw7bCQ,MEMANAS! INDONESIA DIKATAI GILA KARENA LEBIH PEDULI AFRIKA DARIPADA MALAYSIA DAN TIMOR LESTE!!,"May 31, 2025",541.0,69495.0,0:03:32,39.34,0.0,0.0,117.0,11.0,799.0,18.0,97.8,35.0,835.0,0.0,0.0,5733.083,149825.589,0.0,149825.589,272410.049,37218.0,8120.009,7319.309,33548.0,2238.418,0.0,18.0,5875.0,0.0,0.0,0.0,0.0,0.0,788.0,44.8236,0.1911,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,2.34,11842.0,69495.0,4108.9312,106.0,155558.672,433905.0,13.4,212.0,541.0,2025-05-31,0.011497230016547953,0.01201525289589179,0.00050363335491762,0.022031823745410038,0.024016116267357362,0.39186691312384475,2.2384153104539894,106.0,0.0015252895891790777,0.134,0.16016178656618385,0,5,Saturday,5,2025,320,panjang (7-15 mnt),94,13,1,0,1.0,malaysia,1,2,3.533333333333333,245549.0,bagus
Q6F8BYFnlIA,KING INDO SIAP JADI PENENGAH ADIK-ADIKNYA YANG BERTIKAI‼ MALAYSIA LEPAS TANGGUNG JAWAB KETUA ASEAN⁉,"Jul 27, 2025",1005.0,68993.0,0:04:13,25.23,0.0,0.0,79.0,20.0,596.0,18.0,97.07,31.0,335.0,0.0,0.0,5770.76,166007.79,0.0,166007.79,301832.439,36893.0,9793.713,8181.293,30819.0,2489.797,0.0,22.0,515.0,0.0,0.0,0.0,0.0,0.0,648.0,43.0892,0.3179,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,3.01,8697.0,68993.0,4859.1383,59.0,171778.551,449581.0,12.66,253.0,1005.0,2025-07-27,0.008638557534822374,0.004855565057324656,0.00044932094560317716,0.029315960912052116,0.013943443537750207,0.2517412935323383,2.489796805473019,59.0,0.0008551592190512081,0.1266,0.15346066670966968,0,6,Sunday,7,2025,263,sangat panjang (>15 mnt),99,14,0,1,1.0,malaysia,1,2,4.216666666666667,290920.48333333334,sangat_bagus
QNm-GhJN1JE,MALAYSIA HERAN DARI MANA DUIT INDONESIA BORONG J-10 CHINA & RAFALE PRANCIS?,"Dec 19, 2025",628.0,68752.0,0:05:02,48.22,7.0,560.0,67.0,13.0,1052.0,17.0,98.41,41.0,388.0,0.0,0.0,3692.279,303939.286,0.0,303939.286,552616.927,70789.0,9584.559,7806.537,57657.0,4474.51,0.0,55.0,1033.0,0.0,0.0,0.0,0.0,0.0,362.0,30.7869,0.2077,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,3.58,27648.0,68752.0,5783.6744,54.0,307631.565,435567.0,14.25,302.0,628.0,2025-12-19,0.01530137305096579,0.00564347218989993,0.0005963462881079823,0.015902712815715623,0.021541191528973703,0.48089171974522293,4.47451077786828,54.0,0.0007854316965324645,0.1425,0.15784483213833922,0,4,Friday,12,2025,118,panjang (7-15 mnt),75,12,0,0,1.0,malaysia,1,2,5.033333333333333,346051.73333333334,sangat_bagus
HII1CqiKNfY,"MASUK TV JEPANG‼ TNI GERAM BANTUAN RI DIKLAIM TETANGGA, 5 KAPAL PERANG DIKERAHKAN","Dec 6, 2025",644.0,68297.0,0:04:51,45.34,0.0,0.0,72.0,18.0,826.0,30.0,96.5,93.0,624.0,0.0,3.0,3859.923,308325.289,0.0,308325.289,560591.534,73963.0,8890.235,7579.351,63057.0,4640.776,0.0,61.0,1663.0,88255.311,3.0,0.0,4765.772,0.0,396.0,33.3138,0.2119,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,2.01,38613.0,68297.0,5539.2797,54.0,316950.984,437033.0,13.91,291.0,644.0,2025-12-06,0.012094235471543407,0.009136565295693807,0.001361699635415904,0.035046728971962614,0.022592500402653117,0.4518633540372671,4.640774616747441,54.0,0.000790664304435041,0.1391,0.15627424016035402,0,5,Saturday,12,2025,131,panjang (7-15 mnt),81,13,1,1,1.0,militer_tni,2,3,4.85,331240.44999999995,sangat_bagus
ca4jnKlNpmk,"BERAS LENYAP, UBI KAYU JADI REBUTAN! MALAYSIA DITERPA KRISIS PANGAN PARAH!","Apr 29, 2025",647.0,68001.0,0:02:49,26.27,0.0,0.0,109.0,5.0,406.0,24.0,94.42,216.0,474.0,0.0,1.0,4651.732,176345.782,0.0,176345.782,320626.989,41652.0,8602.817,7697.757,37270.0,2661.687,0.0,72.0,6440.0,82944.228,1.0,0.0,0.0,0.0,604.0,34.4907,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1.47,8030.0,68001.0,3210.1497,104.0,180997.514,446473.0,13.02,169.0,647.0,2025-04-29,0.00597050043381715,0.006970485728151057,0.003176423876119469,0.05581395348837209,0.016117410038087674,0.26120556414219476,2.661689004573462,104.0,0.0015293892736871516,0.13019999999999998,0.15230708239915963,0,1,Tuesday,4,2025,352,panjang (7-15 mnt),74,11,0,0,1.0,malaysia,1,2,2.816666666666667,191536.15000000002,bagus
pltzTfpUa2Q,"KENAPA MALAYSIA TERLALU RASIS DG TKI INDONESIA⁉️WARGA MULAI MENYESAL, BANGLA BUAT KACAU & RUSUH‼️","Jul 12, 2025",630.0,66940.0,0:03:50,36.6,0.0,0.0,104.0,15.0,660.0,18.0,97.35,26.0,593.0,0.0,1.0,4223.083,180069.056,0.0,180069.056,327397.839,43483.0,8490.167,7529.33,38562.0,2759.084,0.0,50.0,719.0,29680.431,1.0,402.394,400.683,0.0,445.0,31.2483,0.2162,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,66940.0,4287.0281,89.0,184692.822,446497.0,13.19,230.0,630.0,2025-07-12,0.00985957573946818,0.008858679414400956,0.0003884075291305647,0.02654867256637168,0.019106662682999702,0.36507936507936506,2.7590801015835074,89.0,0.0013295488497161638,0.1319,0.14992261986082772,0,5,Saturday,7,2025,278,panjang (7-15 mnt),97,14,0,1,1.0,malaysia,1,2,3.8333333333333335,256603.33333333334,bagus
HxYgXAdbny0,"BUKAN CUMA SABAH & SERAWAK‼️ INI WILAYAH MALAYSIA YANG INGIN LEPAS, SIAP GABUNG NKRI⁉️","Jun 8, 2025",510.0,65914.0,0:03:51,45.35,0.0,0.0,161.0,25.0,735.0,25.0,96.71,83.0,277.0,0.0,1.0,5162.727,229028.533,0.0,229028.533,416404.026,50590.0,9245.41,8230.955,45039.0,4574.244,0.0,81.0,4937.0,2529952.493,2.0,66457.01,72351.451,-5036.305,535.0,35.0684,0.1817,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,1.6,24967.0,65914.0,4235.0606,136.0,301506.622,424901.0,13.49,231.0,510.0,2025-06-08,0.011150893588615469,0.004202445610947598,0.001259216554904876,0.03289473684210526,0.016612555754467944,0.45294117647058824,4.574242528142731,136.0,0.0020632945959887126,0.1349,0.15512790038150062,0,6,Sunday,6,2025,312,panjang (7-15 mnt),86,14,0,1,1.0,malaysia,1,2,3.85,253768.9,bagus
a1ETblXweIg,"JIKA MALAYSIA NEKAT AJAK PERANG, BEGINILAH DUEL MAUT MILITER INDONESIA VS MALAYSIA","Dec 16, 2025",735.0,65765.0,0:04:54,40.06,0.0,0.0,49.0,13.0,729.0,25.0,96.68,20.0,646.0,0.0,3.0,2630.368,244314.802,0.0,244314.802,448794.984,62866.0,8529.467,7138.914,52617.0,3800.458,0.0,77.0,1201.0,97250.525,3.0,0.0,2991.95,0.0,270.0,24.2535,0.2373,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,2.23,14149.0,65765.0,5378.5398,36.0,249937.12,410931.0,14.46,294.0,735.0,2025-12-16,0.011084923591576066,0.009822854101725842,0.0003041131300843914,0.033156498673740056,0.0212118908233863,0.4,3.800457994373907,36.0,0.0005474036341519045,0.1446,0.1600390333170289,0,1,Tuesday,12,2025,121,panjang (7-15 mnt),82,12,2,0,1.0,malaysia,1,2,4.9,322248.5,sangat_bagus
GEORgGxGmGg,DIKEPUNG DARI SEGALA ARAH! INDONESIA SIAP HADAPI KOALISI FPDA!,"Jun 27, 2025",600.0,65372.0,0:03:12,32.13,0.0,0.0,139.0,15.0,658.0,12.0,98.21,48.0,383.0,0.0,0.0,2995.482,230717.649,0.0,230717.649,419486.389,46460.0,9960.971,9028.98,42113.0,3575.126,0.0,15.0,241.0,0.0,0.0,0.0,0.0,0.0,412.0,22.9469,0.2078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,2.59,13876.0,65372.0,3500.8494,124.0,233713.131,396394.0,14.32,192.0,600.0,2025-06-27,0.010065471455669094,0.005858777458239001,0.0007342593159150707,0.01791044776119403,0.016658508229823166,0.32,3.5751259101756103,124.0,0.0018968365661139325,0.1432,0.16491672426928763,0,4,Friday,6,2025,293,panjang (7-15 mnt),62,9,0,0,1.0,lainnya,0,0,3.2,209190.40000000002,bagus
vbJbyMlEtRk,"MURKA‼ “PETA DI BIKIN SENDIRI, WILAYAH DI KLAIM SENDIRI” MALAYSIA MAKIN BERANI, AMBALAT 100% NKRI","Aug 14, 2025",1290.0,65024.0,0:05:46,26.85,0.0,0.0,129.0,15.0,618.0,10.0,98.41,47.0,456.0,0.0,0.0,5321.508,287858.044,0.0,287858.044,523320.709,56368.0,11358.265,9284.003,46074.0,4508.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,43.361,0.3932,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,3.26,10149.0,65024.0,6256.4446,114.0,293179.552,348225.0,15.51,346.0,1290.0,2025-08-14,0.009504183070866142,0.007012795275590551,0.0007228100393700788,0.01592356687898089,0.017239788385826772,0.2682170542635659,4.508789862204725,114.0,0.0017531988188976377,0.1551,0.18672984420992175,0,3,Thursday,8,2025,245,sangat panjang (>15 mnt),97,15,1,1,1.0,malaysia,1,1,5.766666666666667,374971.73333333334,sangat_bagus
LW9inKc0P_U,"HEBOH‼ INDONESIA JADI PILIHAN STRATEGIS INGGRIS, MALAYSIA & SINGAPURA AUTO NGAMBEK","Sep 8, 2025",710.0,64736.0,0:04:00,33.83,0.0,0.0,120.0,17.0,973.0,11.0,98.88,83.0,131.0,0.0,0.0,5402.021,277074.338,0.0,277074.338,503770.92,60226.0,10014.331,8364.675,50305.0,4363.508,0.0,5.0,112.0,0.0,0.0,0.0,0.0,0.0,603.0,37.4355,0.2314,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64736.0,4318.7923,103.0,282476.359,488752.0,11.39,240.0,710.0,2025-09-08,0.015030276816608996,0.002023603559070687,0.001282130499258527,0.011178861788617886,0.018336010874938212,0.3380281690140845,4.363512713173504,103.0,0.0015910776075135937,0.1139,0.13245163191148068,0,0,Monday,9,2025,220,panjang (7-15 mnt),82,11,1,1,1.0,malaysia,1,1,4.0,258944.0,bagus
MSZNUULDvGE,"MALAYSIA HINA BERAS INDONESIA‼️ UDAH DI BANTU TANGANI KRISIS PANGAN, MALAH RENDAHKN MENTERI AMRAN‼️","Jun 13, 2025",570.0,64676.0,0:03:26,36.21,0.0,0.0,130.0,11.0,626.0,37.0,94.42,32.0,781.0,0.0,1.0,5678.39,176465.833,0.0,176465.833,320846.764,42024.0,8393.417,7634.846,38226.0,2825.192,0.0,37.0,4501.0,10703.673,1.0,575.005,577.985,0.0,563.0,38.4795,0.1925,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1.91,13870.0,64676.0,3708.1413,119.0,182722.208,408922.0,13.84,206.0,570.0,2025-06-13,0.009679015399839199,0.012075576720885646,0.0004947739501515245,0.05580693815987934,0.022249366070876367,0.36140350877192984,2.8251933947677657,119.0,0.0018399406271259818,0.1384,0.15816219230073217,0,4,Friday,6,2025,307,panjang (7-15 mnt),99,14,0,1,1.0,malaysia,1,2,3.433333333333333,222054.26666666666,bagus
zwiMD6lW1bY,"GEMPAR‼️PASPAMPRES TAMPILKAN ALUTSISTA CANGGIH JELANG HUT RI, MALAYSIA MAKIN KETAR-KETIR‼️","Aug 8, 2025",524.0,64461.0,0:03:15,37.26,0.0,0.0,73.0,6.0,599.0,9.0,98.52,8.0,107.0,0.0,0.0,3107.72,133490.231,0.0,133490.231,242707.411,29901.0,8939.17,8117.033,27151.0,2119.079,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,490.0,25.2493,0.1843,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,64461.0,3495.8972,67.0,136597.951,422285.0,12.34,195.0,524.0,2025-08-08,0.009292440390313524,0.0016599184002730333,0.00012410604861854454,0.014802631578947368,0.0110764648392051,0.37213740458015265,2.119078993499946,67.0,0.0010393881571803107,0.1234,0.15264809311247143,0,4,Friday,8,2025,251,panjang (7-15 mnt),90,10,1,1,1.0,malaysia,1,3,3.25,209498.25,bagus
mpvtzlTwRi0,"MALAYSIA IKUT DEMO‼ MALAYSIA TERBELAH KARENA DEMO BESAR INDONESIA, PEMUDA TURUN KE JALAN","Aug 31, 2025",1290.0,63402.0,0:04:45,22.16,0.0,0.0,117.0,19.0,813.0,25.0,97.02,45.0,168.0,0.0,0.0,3640.919,231986.854,0.0,231986.854,421794.703,52389.0,9538.982,8051.207,44218.0,3716.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,29.2056,0.3932,28.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2.37,4885.0,63402.0,5033.564,98.0,235627.773,280955.0,18.84,285.0,1290.0,2025-08-31,0.012822939339453015,0.0026497586826913977,0.0007097567900066244,0.029832935560859187,0.016182454812151036,0.22093023255813954,3.716409151130879,98.0,0.0015456925649033153,0.1884,0.22566603192682103,0,6,Sunday,8,2025,228,sangat panjang (>15 mnt),88,13,0,1,1.0,malaysia,1,1,4.75,301159.5,sangat_bagus
2NUTVXpb2jo,WARGA CINA MAU DIUSIR DARI MALAYSIA! ORANG MALAYSIA KEHERANAN CHINDO FASIH BAHASA INDONESIA & DAERAH,"Jun 7, 2025",540.0,63305.0,0:03:26,38.25,0.0,0.0,138.0,6.0,544.0,18.0,96.8,39.0,334.0,0.0,1.0,7367.358,171612.59,0.0,171612.59,312023.293,38911.0,8925.917,8018.897,34957.0,2940.6,0.0,38.0,5193.0,132854.49,1.0,7177.357,7174.142,0.0,679.0,52.2079,0.1912,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,1.21,17089.0,63305.0,3632.4414,132.0,186154.091,445811.0,12.6,206.0,540.0,2025-06-07,0.008593318063344128,0.005276044546244372,0.0006160650817470974,0.03202846975088968,0.014485427691335597,0.3814814814814815,2.94059064844799,132.0,0.0020851433536055604,0.126,0.14199963661731094,0,5,Saturday,6,2025,313,panjang (7-15 mnt),100,15,0,0,1.0,malaysia,1,3,3.433333333333333,217347.16666666666,bagus
d8Q3KiDMrdQ,JIRAN TERDIAM! TNI KEPUNG MALAYSIA? PRABOWO SIAP TUMPAS SEMUA PENGGANGGU!,"Dec 20, 2025",600.0,63302.0,0:03:49,38.3,0.0,0.0,46.0,11.0,562.0,31.0,94.77,24.0,590.0,0.0,0.0,1755.786,197084.015,0.0,197084.015,358334.621,56029.0,7293.75,6395.521,49129.0,3141.131,0.0,16.0,357.0,0.0,0.0,0.0,0.0,0.0,207.0,15.5896,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,1.8,26687.0,63302.0,4040.5739,35.0,198839.801,364576.0,15.91,229.0,600.0,2025-12-20,0.008878076522068812,0.009320400619253736,0.0003791349404442198,0.05227655986509275,0.018577612081766767,0.38166666666666665,3.141129837919813,35.0,0.0005529051214811538,0.1591,0.17363183533748794,0,5,Saturday,12,2025,117,panjang (7-15 mnt),73,10,1,0,1.0,malaysia,2,5,3.816666666666667,241602.63333333336,bagus
TcExMzLUvnU,TURIS MALAYSIA GEMETAR LIHAT MALL INDONESIA LEBIH GILA DARI DUBAI‼️MALL MALAYSIA TAK ADA APA-APANYA,"Oct 13, 2025",635.0,63177.0,0:03:55,37.01,3.0,270.0,133.0,10.0,1011.0,20.0,98.06,57.0,86.0,0.0,0.0,6827.689,204508.408,0.0,204508.408,371833.381,50446.0,8689.929,7370.919,42789.0,3345.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,50.1285,0.2164,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,63177.0,4124.3447,123.0,211336.096,424245.0,12.67,235.0,635.0,2025-10-13,0.016002659195593332,0.00136125488706333,0.0009022270763094164,0.019398642095053348,0.01826614115896608,0.3700787401574803,3.3451429475916865,123.0,0.00194691105940453,0.1267,0.1489163101509741,0,0,Monday,10,2025,185,panjang (7-15 mnt),99,14,1,1,1.0,malaysia,1,1,3.9166666666666665,247443.25,bagus
c9AEMj58XZ8,PANGKALAN MILITER IKN BIKIN MELONGO! MALAYSIA KETAR-KETIR INDONESIA BISA JADI SUPERPOWER,"May 26, 2025",511.0,62938.0,0:03:22,39.72,0.0,0.0,128.0,14.0,686.0,11.0,98.42,43.0,86.0,0.0,0.0,3229.688,137652.91,0.0,137652.91,250277.834,37824.0,7173.751,6616.906,34888.0,2238.434,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,454.0,24.3624,0.1814,13.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,62938.0,3548.1719,114.0,140882.598,397717.0,13.07,202.0,511.0,2025-05-26,0.010899615494613747,0.0013664240999078459,0.0006832120499539229,0.015781922525107604,0.012949251644475515,0.3953033268101761,2.2384346181956847,114.0,0.0018113063649941212,0.1307,0.15824820161069303,0,0,Monday,5,2025,325,panjang (7-15 mnt),88,11,0,0,1.0,malaysia,1,2,3.3666666666666667,211891.26666666666,bagus
lTgBZQ9-e5M,"RI TURUN KE ZONA PERANG, JIRAN TERDIAM SAAT RI & CHINA ANCAM THAILAND!","Dec 24, 2025",569.0,62606.0,0:04:09,43.86,0.0,0.0,41.0,11.0,687.0,16.0,97.72,11.0,176.0,0.0,1.0,2222.175,247399.893,0.0,247399.893,449818.278,60810.0,8723.156,7397.11,51566.0,4004.939,0.0,61.0,960.0,39613.775,2.0,0.0,1110.95,-1110.95,275.0,20.3078,0.1914,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,1.93,20808.0,62606.0,4340.4969,30.0,249622.068,387384.0,14.56,249.0,569.0,2025-12-24,0.010973389132032073,0.0028112321502731367,0.00017570200939207104,0.02275960170697013,0.013960323291697281,0.437609841827768,3.9871908123821997,30.0,0.00047918729834201196,0.1456,0.161612250376887,0,2,Wednesday,12,2025,113,panjang (7-15 mnt),70,13,2,0,1.0,malaysia,1,2,4.15,259814.90000000002,bagus
iIJDHCicu7I,"HEBOH‼ JIRAN KLAIM MILITER TERKUAT DI DUNIA, IRI LIHAT KOLABORASI RI-KORSEL BANGUN JET KF-21 BORAMAE","Jul 10, 2025",600.0,62600.0,0:04:03,40.64,1.0,120.0,94.0,9.0,611.0,13.0,97.92,13.0,202.0,0.0,2.0,3204.534,147005.266,0.0,147005.266,267282.661,36956.0,8075.005,7232.456,33100.0,2799.892,0.0,22.0,358.0,464134.844,2.0,25062.105,25063.275,0.0,372.0,26.0887,0.2028,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,2.58,19319.0,62600.0,4240.5681,85.0,175273.076,566241.0,9.36,243.0,600.0,2025-07-10,0.00976038338658147,0.003226837060702875,0.00020766773162939298,0.020833333333333332,0.013194888178913738,0.405,2.799889392971246,85.0,0.0013578274760383386,0.09359999999999999,0.11055363352353503,0,3,Thursday,7,2025,280,panjang (7-15 mnt),100,15,1,1,1.0,malaysia,1,3,4.05,253530.0,bagus
APK-_JKSclg,"MANUVER CERDAS PRABOWO‼ POROS BARU INDONESIA-VIETNAM GUNCANG ASEAN, MALAYSIA MAKIN TERPOJOK‼","Aug 3, 2025",1260.0,62568.0,0:05:34,26.55,0.0,0.0,80.0,13.0,690.0,18.0,97.46,31.0,492.0,0.0,0.0,8549.437,199225.755,0.0,199225.755,362205.529,46108.0,9132.997,7855.59,39659.0,3320.79,0.0,50.0,944.0,0.0,0.0,0.0,0.0,0.0,584.0,61.305,0.3835,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,2.63,9603.0,62568.0,5814.1312,67.0,207775.192,380509.0,13.61,334.0,1260.0,2025-08-03,0.011028001534330648,0.007863444572305332,0.0004954609384989132,0.025423728813559324,0.019386907045134894,0.2650793650793651,3.320790052422964,67.0,0.0010708349315944252,0.1361,0.16443237873479996,0,6,Sunday,8,2025,256,sangat panjang (>15 mnt),92,11,0,1,1.0,malaysia,1,3,5.566666666666666,348295.2,sangat_bagus
CyImMRVPvZU,MALAYSIA PUCAT‼ KLAIM TENTARA TERKUAT DUNIA‼ NETIZEN: INI LATIHAN ATAU KONTEN KOMEDI? BIKIN NGAKAK,"Oct 6, 2025",690.0,62343.0,0:03:59,34.71,0.0,0.0,65.0,8.0,716.0,18.0,97.55,17.0,244.0,0.0,0.0,4325.188,170244.058,0.0,170244.058,309551.743,45772.0,7908.833,6762.906,39140.0,2800.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,33.8587,0.2316,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,62343.0,4147.1974,57.0,174569.246,448654.0,11.86,239.0,690.0,2025-10-06,0.011484849943056959,0.00391383154484064,0.00027268498468152,0.02452316076294278,0.015671366472579117,0.3463768115942029,2.800141892433794,57.0,0.00091429671334392,0.1186,0.13895563173403114,0,0,Monday,10,2025,192,panjang (7-15 mnt),98,14,0,1,1.0,malaysia,1,1,3.9833333333333334,248332.95,bagus
oIG0GnQ9rSg,EJEK DAN REMEHKAN INDONESIA NEGARA BANGKRUT! RI STOP IMPOR GAS DAN LISTRIK KE SINGAPURA RUGI BESAR,"Jun 7, 2025",660.0,62328.0,0:03:31,32.03,0.0,0.0,100.0,7.0,593.0,23.0,96.27,43.0,215.0,18679.829,3.0,12415.059,210729.782,0.0,210729.782,383144.965,43756.0,9960.355,8756.398,38467.0,3879.872,0.0,52.0,8981.0,0.0,0.0,0.0,0.0,0.0,1081.0,80.5627,0.2232,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,2.24,11106.0,62328.0,3660.1128,93.0,241824.67,376377.0,14.76,211.0,660.0,2025-06-07,0.009514183031703247,0.0034494930047490693,0.0006898986009498139,0.037337662337662336,0.013653574637402131,0.3196969696969697,3.879872128096522,93.0,0.0014921062764728533,0.1476,0.16559991710439267,0,5,Saturday,6,2025,313,panjang (7-15 mnt),98,16,0,0,1.0,amerika_barat,1,1,3.5166666666666666,219186.8,bagus
